"Origin","Destination","Speed","HOUR","DATE"
1,9,0.05,6,"2021-10-11"
1,10,0.0333333333333333,6,"2021-10-11"
2,4,0.0333333333333333,6,"2021-10-11"
2,5,0.0166666666666667,6,"2021-10-11"
2,6,0.133333333333333,6,"2021-10-11"
2,7,0.116666666666667,6,"2021-10-11"
2,8,0.1,6,"2021-10-11"
2,10,0.0333333333333333,6,"2021-10-11"
3,4,0.0166666666666667,6,"2021-10-11"
3,5,0.0666666666666667,6,"2021-10-11"
3,6,0.0666666666666667,6,"2021-10-11"
3,7,0.0833333333333333,6,"2021-10-11"
3,8,0.05,6,"2021-10-11"
3,9,0.133333333333333,6,"2021-10-11"
3,10,0.0666666666666667,6,"2021-10-11"
4,5,0.0666666666666667,6,"2021-10-11"
4,6,0.116666666666667,6,"2021-10-11"
4,7,0.15,6,"2021-10-11"
4,8,0.133333333333333,6,"2021-10-11"
4,9,0.133333333333333,6,"2021-10-11"
4,10,0.1,6,"2021-10-11"
5,6,0.166666666666667,6,"2021-10-11"
5,7,0.116666666666667,6,"2021-10-11"
5,8,0.1,6,"2021-10-11"
5,9,0.133333333333333,6,"2021-10-11"
5,10,0.1,6,"2021-10-11"
6,7,0.316666666666667,6,"2021-10-11"
6,8,0.25,6,"2021-10-11"
6,9,0.183333333333333,6,"2021-10-11"
6,10,0.15,6,"2021-10-11"
7,8,0.3,6,"2021-10-11"
7,9,0.45,6,"2021-10-11"
7,10,0.333333333333333,6,"2021-10-11"
8,9,0.516666666666667,6,"2021-10-11"
8,10,0.216666666666667,6,"2021-10-11"
9,10,0.716666666666667,6,"2021-10-11"
1,2,0.05,7,"2021-10-11"
1,3,0.0333333333333333,7,"2021-10-11"
1,4,0.116666666666667,7,"2021-10-11"
1,6,0.1,7,"2021-10-11"
1,7,0.166666666666667,7,"2021-10-11"
1,8,0.0666666666666667,7,"2021-10-11"
1,9,0.05,7,"2021-10-11"
1,10,0.0666666666666667,7,"2021-10-11"
2,3,0.0833333333333333,7,"2021-10-11"
2,4,0.05,7,"2021-10-11"
2,5,0.183333333333333,7,"2021-10-11"
2,6,0.183333333333333,7,"2021-10-11"
2,7,0.116666666666667,7,"2021-10-11"
2,8,0.0833333333333333,7,"2021-10-11"
2,9,0.0833333333333333,7,"2021-10-11"
2,10,0.1,7,"2021-10-11"
3,4,0.1,7,"2021-10-11"
3,5,0.133333333333333,7,"2021-10-11"
3,6,0.3,7,"2021-10-11"
3,7,0.266666666666667,7,"2021-10-11"
3,8,0.2,7,"2021-10-11"
3,9,0.133333333333333,7,"2021-10-11"
3,10,0.116666666666667,7,"2021-10-11"
4,5,0.216666666666667,7,"2021-10-11"
4,6,0.233333333333333,7,"2021-10-11"
4,7,0.266666666666667,7,"2021-10-11"
4,8,0.266666666666667,7,"2021-10-11"
4,9,0.25,7,"2021-10-11"
4,10,0.15,7,"2021-10-11"
5,6,0.366666666666667,7,"2021-10-11"
5,7,0.283333333333333,7,"2021-10-11"
5,8,0.4,7,"2021-10-11"
5,9,0.4,7,"2021-10-11"
5,10,0.133333333333333,7,"2021-10-11"
6,7,0.716666666666667,7,"2021-10-11"
6,8,0.65,7,"2021-10-11"
6,9,0.483333333333333,7,"2021-10-11"
6,10,0.366666666666667,7,"2021-10-11"
7,8,0.966666666666667,7,"2021-10-11"
7,9,0.733333333333333,7,"2021-10-11"
7,10,0.716666666666667,7,"2021-10-11"
8,9,1.23333333333333,7,"2021-10-11"
8,10,1.1,7,"2021-10-11"
9,10,1.66666666666667,7,"2021-10-11"
1,2,0.0333333333333333,8,"2021-10-11"
1,4,0.0333333333333333,8,"2021-10-11"
1,5,0.0166666666666667,8,"2021-10-11"
1,6,0.0333333333333333,8,"2021-10-11"
1,7,0.116666666666667,8,"2021-10-11"
1,8,0.0666666666666667,8,"2021-10-11"
1,9,0.05,8,"2021-10-11"
1,10,0.0333333333333333,8,"2021-10-11"
2,3,0.166666666666667,8,"2021-10-11"
2,4,0.0666666666666667,8,"2021-10-11"
2,5,0.05,8,"2021-10-11"
2,6,0.0833333333333333,8,"2021-10-11"
2,7,0.166666666666667,8,"2021-10-11"
2,8,0.1,8,"2021-10-11"
2,9,0.116666666666667,8,"2021-10-11"
2,10,0.0666666666666667,8,"2021-10-11"
3,4,0.15,8,"2021-10-11"
3,5,0.0666666666666667,8,"2021-10-11"
3,6,0.133333333333333,8,"2021-10-11"
3,7,0.166666666666667,8,"2021-10-11"
3,8,0.183333333333333,8,"2021-10-11"
3,9,0.25,8,"2021-10-11"
3,10,0.0666666666666667,8,"2021-10-11"
4,5,0.15,8,"2021-10-11"
4,6,0.166666666666667,8,"2021-10-11"
4,7,0.45,8,"2021-10-11"
4,8,0.216666666666667,8,"2021-10-11"
4,9,0.266666666666667,8,"2021-10-11"
4,10,0.283333333333333,8,"2021-10-11"
5,6,0.3,8,"2021-10-11"
5,7,0.35,8,"2021-10-11"
5,8,0.216666666666667,8,"2021-10-11"
5,9,0.266666666666667,8,"2021-10-11"
5,10,0.3,8,"2021-10-11"
6,7,0.75,8,"2021-10-11"
6,8,0.4,8,"2021-10-11"
6,9,0.45,8,"2021-10-11"
6,10,0.383333333333333,8,"2021-10-11"
7,8,0.933333333333333,8,"2021-10-11"
7,9,0.8,8,"2021-10-11"
7,10,0.45,8,"2021-10-11"
8,9,1.11666666666667,8,"2021-10-11"
8,10,0.75,8,"2021-10-11"
9,10,1.56666666666667,8,"2021-10-11"
1,2,0.0666666666666667,9,"2021-10-11"
1,3,0.0666666666666667,9,"2021-10-11"
1,4,0.0833333333333333,9,"2021-10-11"
1,5,0.0166666666666667,9,"2021-10-11"
1,6,0.0166666666666667,9,"2021-10-11"
1,7,0.1,9,"2021-10-11"
1,8,0.0333333333333333,9,"2021-10-11"
1,9,0.0166666666666667,9,"2021-10-11"
1,10,0.0166666666666667,9,"2021-10-11"
2,3,0.0166666666666667,9,"2021-10-11"
2,4,0.0666666666666667,9,"2021-10-11"
2,5,0.0166666666666667,9,"2021-10-11"
2,6,0.0666666666666667,9,"2021-10-11"
2,7,0.1,9,"2021-10-11"
2,8,0.05,9,"2021-10-11"
2,9,0.0333333333333333,9,"2021-10-11"
2,10,0.0166666666666667,9,"2021-10-11"
3,4,0.0333333333333333,9,"2021-10-11"
3,5,0.0166666666666667,9,"2021-10-11"
3,6,0.116666666666667,9,"2021-10-11"
3,7,0.0666666666666667,9,"2021-10-11"
3,8,0.0666666666666667,9,"2021-10-11"
3,9,0.0333333333333333,9,"2021-10-11"
3,10,0.05,9,"2021-10-11"
4,5,0.1,9,"2021-10-11"
4,6,0.0833333333333333,9,"2021-10-11"
4,7,0.116666666666667,9,"2021-10-11"
4,8,0.05,9,"2021-10-11"
4,9,0.116666666666667,9,"2021-10-11"
4,10,0.0666666666666667,9,"2021-10-11"
5,6,0.0666666666666667,9,"2021-10-11"
5,7,0.166666666666667,9,"2021-10-11"
5,8,0.0833333333333333,9,"2021-10-11"
5,9,0.0666666666666667,9,"2021-10-11"
5,10,0.0666666666666667,9,"2021-10-11"
6,7,0.35,9,"2021-10-11"
6,8,0.233333333333333,9,"2021-10-11"
6,9,0.216666666666667,9,"2021-10-11"
6,10,0.0833333333333333,9,"2021-10-11"
7,8,0.366666666666667,9,"2021-10-11"
7,9,0.266666666666667,9,"2021-10-11"
7,10,0.25,9,"2021-10-11"
8,9,0.383333333333333,9,"2021-10-11"
8,10,0.233333333333333,9,"2021-10-11"
9,10,0.75,9,"2021-10-11"
1,2,0.0166666666666667,10,"2021-10-11"
1,4,0.0333333333333333,10,"2021-10-11"
1,5,0.0333333333333333,10,"2021-10-11"
1,6,0.0166666666666667,10,"2021-10-11"
1,8,0.0666666666666667,10,"2021-10-11"
1,9,0.0166666666666667,10,"2021-10-11"
1,10,0.0166666666666667,10,"2021-10-11"
2,3,0.0333333333333333,10,"2021-10-11"
2,4,0.0666666666666667,10,"2021-10-11"
2,5,0.0333333333333333,10,"2021-10-11"
2,6,0.116666666666667,10,"2021-10-11"
2,7,0.0666666666666667,10,"2021-10-11"
2,8,0.1,10,"2021-10-11"
2,9,0.0166666666666667,10,"2021-10-11"
2,10,0.0833333333333333,10,"2021-10-11"
3,4,0.05,10,"2021-10-11"
3,5,0.133333333333333,10,"2021-10-11"
3,6,0.0833333333333333,10,"2021-10-11"
3,7,0.0833333333333333,10,"2021-10-11"
3,8,0.0333333333333333,10,"2021-10-11"
3,9,0.1,10,"2021-10-11"
3,10,0.0666666666666667,10,"2021-10-11"
4,5,0.183333333333333,10,"2021-10-11"
4,6,0.0666666666666667,10,"2021-10-11"
4,7,0.133333333333333,10,"2021-10-11"
4,8,0.166666666666667,10,"2021-10-11"
4,9,0.1,10,"2021-10-11"
4,10,0.0333333333333333,10,"2021-10-11"
5,6,0.116666666666667,10,"2021-10-11"
5,7,0.233333333333333,10,"2021-10-11"
5,8,0.133333333333333,10,"2021-10-11"
5,9,0.15,10,"2021-10-11"
5,10,0.116666666666667,10,"2021-10-11"
6,7,0.35,10,"2021-10-11"
6,8,0.383333333333333,10,"2021-10-11"
6,9,0.316666666666667,10,"2021-10-11"
6,10,0.216666666666667,10,"2021-10-11"
7,8,0.433333333333333,10,"2021-10-11"
7,9,0.233333333333333,10,"2021-10-11"
7,10,0.166666666666667,10,"2021-10-11"
8,9,0.65,10,"2021-10-11"
8,10,0.466666666666667,10,"2021-10-11"
9,10,0.783333333333333,10,"2021-10-11"
1,2,0.0166666666666667,11,"2021-10-11"
1,3,0.0166666666666667,11,"2021-10-11"
1,4,0.0166666666666667,11,"2021-10-11"
1,5,0.0333333333333333,11,"2021-10-11"
1,6,0.0333333333333333,11,"2021-10-11"
1,7,0.1,11,"2021-10-11"
1,8,0.05,11,"2021-10-11"
1,9,0.0166666666666667,11,"2021-10-11"
1,10,0.0166666666666667,11,"2021-10-11"
2,3,0.05,11,"2021-10-11"
2,4,0.05,11,"2021-10-11"
2,5,0.0666666666666667,11,"2021-10-11"
2,6,0.1,11,"2021-10-11"
2,7,0.1,11,"2021-10-11"
2,8,0.0666666666666667,11,"2021-10-11"
2,9,0.0333333333333333,11,"2021-10-11"
2,10,0.0666666666666667,11,"2021-10-11"
3,4,0.0333333333333333,11,"2021-10-11"
3,5,0.183333333333333,11,"2021-10-11"
3,6,0.166666666666667,11,"2021-10-11"
3,7,0.1,11,"2021-10-11"
3,8,0.0666666666666667,11,"2021-10-11"
3,9,0.0833333333333333,11,"2021-10-11"
3,10,0.0666666666666667,11,"2021-10-11"
4,5,0.1,11,"2021-10-11"
4,6,0.116666666666667,11,"2021-10-11"
4,7,0.15,11,"2021-10-11"
4,8,0.05,11,"2021-10-11"
4,9,0.133333333333333,11,"2021-10-11"
4,10,0.133333333333333,11,"2021-10-11"
5,6,0.233333333333333,11,"2021-10-11"
5,7,0.25,11,"2021-10-11"
5,8,0.133333333333333,11,"2021-10-11"
5,9,0.0666666666666667,11,"2021-10-11"
5,10,0.166666666666667,11,"2021-10-11"
6,7,0.316666666666667,11,"2021-10-11"
6,8,0.35,11,"2021-10-11"
6,9,0.3,11,"2021-10-11"
6,10,0.233333333333333,11,"2021-10-11"
7,8,0.433333333333333,11,"2021-10-11"
7,9,0.333333333333333,11,"2021-10-11"
7,10,0.433333333333333,11,"2021-10-11"
8,9,0.816666666666667,11,"2021-10-11"
8,10,0.516666666666667,11,"2021-10-11"
9,10,0.983333333333333,11,"2021-10-11"
1,3,0.0333333333333333,12,"2021-10-11"
1,4,0.0166666666666667,12,"2021-10-11"
1,6,0.05,12,"2021-10-11"
1,7,0.0333333333333333,12,"2021-10-11"
1,8,0.1,12,"2021-10-11"
1,9,0.0166666666666667,12,"2021-10-11"
2,3,0.05,12,"2021-10-11"
2,4,0.0833333333333333,12,"2021-10-11"
2,5,0.0833333333333333,12,"2021-10-11"
2,6,0.0666666666666667,12,"2021-10-11"
2,7,0.0333333333333333,12,"2021-10-11"
2,8,0.05,12,"2021-10-11"
2,9,0.0666666666666667,12,"2021-10-11"
2,10,0.0666666666666667,12,"2021-10-11"
3,4,0.0833333333333333,12,"2021-10-11"
3,5,0.05,12,"2021-10-11"
3,6,0.183333333333333,12,"2021-10-11"
3,7,0.0833333333333333,12,"2021-10-11"
3,8,0.1,12,"2021-10-11"
3,9,0.0666666666666667,12,"2021-10-11"
3,10,0.0833333333333333,12,"2021-10-11"
4,5,0.05,12,"2021-10-11"
4,6,0.15,12,"2021-10-11"
4,7,0.166666666666667,12,"2021-10-11"
4,8,0.15,12,"2021-10-11"
4,10,0.133333333333333,12,"2021-10-11"
5,6,0.2,12,"2021-10-11"
5,7,0.116666666666667,12,"2021-10-11"
5,8,0.2,12,"2021-10-11"
5,9,0.133333333333333,12,"2021-10-11"
5,10,0.133333333333333,12,"2021-10-11"
6,7,0.333333333333333,12,"2021-10-11"
6,8,0.233333333333333,12,"2021-10-11"
6,9,0.333333333333333,12,"2021-10-11"
6,10,0.166666666666667,12,"2021-10-11"
7,8,0.5,12,"2021-10-11"
7,9,0.383333333333333,12,"2021-10-11"
7,10,0.516666666666667,12,"2021-10-11"
8,9,0.733333333333333,12,"2021-10-11"
8,10,0.4,12,"2021-10-11"
9,10,1.06666666666667,12,"2021-10-11"
1,2,0.0166666666666667,13,"2021-10-11"
1,4,0.0666666666666667,13,"2021-10-11"
1,5,0.05,13,"2021-10-11"
1,6,0.0333333333333333,13,"2021-10-11"
1,7,0.0333333333333333,13,"2021-10-11"
1,8,0.0833333333333333,13,"2021-10-11"
1,9,0.05,13,"2021-10-11"
1,10,0.0166666666666667,13,"2021-10-11"
2,3,0.0166666666666667,13,"2021-10-11"
2,4,0.05,13,"2021-10-11"
2,5,0.0833333333333333,13,"2021-10-11"
2,6,0.0666666666666667,13,"2021-10-11"
2,7,0.05,13,"2021-10-11"
2,8,0.0666666666666667,13,"2021-10-11"
2,9,0.0833333333333333,13,"2021-10-11"
2,10,0.05,13,"2021-10-11"
3,4,0.116666666666667,13,"2021-10-11"
3,5,0.0166666666666667,13,"2021-10-11"
3,6,0.1,13,"2021-10-11"
3,7,0.1,13,"2021-10-11"
3,8,0.15,13,"2021-10-11"
3,9,0.0666666666666667,13,"2021-10-11"
3,10,0.1,13,"2021-10-11"
4,5,0.0833333333333333,13,"2021-10-11"
4,6,0.15,13,"2021-10-11"
4,7,0.0666666666666667,13,"2021-10-11"
4,8,0.15,13,"2021-10-11"
4,9,0.15,13,"2021-10-11"
4,10,0.0666666666666667,13,"2021-10-11"
5,6,0.15,13,"2021-10-11"
5,7,0.116666666666667,13,"2021-10-11"
5,8,0.166666666666667,13,"2021-10-11"
5,9,0.1,13,"2021-10-11"
5,10,0.0666666666666667,13,"2021-10-11"
6,7,0.5,13,"2021-10-11"
6,8,0.333333333333333,13,"2021-10-11"
6,9,0.2,13,"2021-10-11"
6,10,0.233333333333333,13,"2021-10-11"
7,8,0.516666666666667,13,"2021-10-11"
7,9,0.45,13,"2021-10-11"
7,10,0.283333333333333,13,"2021-10-11"
8,9,0.666666666666667,13,"2021-10-11"
8,10,0.466666666666667,13,"2021-10-11"
9,10,1.1,13,"2021-10-11"
1,2,0.0166666666666667,14,"2021-10-11"
1,3,0.0666666666666667,14,"2021-10-11"
1,4,0.05,14,"2021-10-11"
1,5,0.0833333333333333,14,"2021-10-11"
1,6,0.0333333333333333,14,"2021-10-11"
1,7,0.05,14,"2021-10-11"
1,8,0.0333333333333333,14,"2021-10-11"
1,9,0.0333333333333333,14,"2021-10-11"
2,3,0.0333333333333333,14,"2021-10-11"
2,4,0.0333333333333333,14,"2021-10-11"
2,5,0.05,14,"2021-10-11"
2,6,0.0666666666666667,14,"2021-10-11"
2,7,0.0833333333333333,14,"2021-10-11"
2,8,0.0666666666666667,14,"2021-10-11"
2,9,0.05,14,"2021-10-11"
2,10,0.0666666666666667,14,"2021-10-11"
3,4,0.05,14,"2021-10-11"
3,5,0.1,14,"2021-10-11"
3,6,0.15,14,"2021-10-11"
3,7,0.216666666666667,14,"2021-10-11"
3,8,0.166666666666667,14,"2021-10-11"
3,9,0.0666666666666667,14,"2021-10-11"
3,10,0.0333333333333333,14,"2021-10-11"
4,5,0.0833333333333333,14,"2021-10-11"
4,6,0.183333333333333,14,"2021-10-11"
4,7,0.183333333333333,14,"2021-10-11"
4,8,0.2,14,"2021-10-11"
4,9,0.0333333333333333,14,"2021-10-11"
4,10,0.15,14,"2021-10-11"
5,6,0.1,14,"2021-10-11"
5,7,0.35,14,"2021-10-11"
5,8,0.133333333333333,14,"2021-10-11"
5,9,0.2,14,"2021-10-11"
5,10,0.0833333333333333,14,"2021-10-11"
6,7,0.55,14,"2021-10-11"
6,8,0.35,14,"2021-10-11"
6,9,0.233333333333333,14,"2021-10-11"
6,10,0.2,14,"2021-10-11"
7,8,0.583333333333333,14,"2021-10-11"
7,9,0.666666666666667,14,"2021-10-11"
7,10,0.35,14,"2021-10-11"
8,9,0.466666666666667,14,"2021-10-11"
8,10,0.666666666666667,14,"2021-10-11"
9,10,1.18333333333333,14,"2021-10-11"
1,2,0.05,15,"2021-10-11"
1,4,0.0833333333333333,15,"2021-10-11"
1,5,0.0333333333333333,15,"2021-10-11"
1,6,0.0333333333333333,15,"2021-10-11"
1,7,0.0333333333333333,15,"2021-10-11"
1,8,0.05,15,"2021-10-11"
1,9,0.05,15,"2021-10-11"
1,10,0.0333333333333333,15,"2021-10-11"
2,3,0.05,15,"2021-10-11"
2,4,0.0833333333333333,15,"2021-10-11"
2,5,0.0833333333333333,15,"2021-10-11"
2,6,0.0666666666666667,15,"2021-10-11"
2,7,0.05,15,"2021-10-11"
2,8,0.0833333333333333,15,"2021-10-11"
2,9,0.0833333333333333,15,"2021-10-11"
2,10,0.0666666666666667,15,"2021-10-11"
3,4,0.116666666666667,15,"2021-10-11"
3,5,0.0833333333333333,15,"2021-10-11"
3,6,0.15,15,"2021-10-11"
3,7,0.15,15,"2021-10-11"
3,8,0.0333333333333333,15,"2021-10-11"
3,9,0.133333333333333,15,"2021-10-11"
3,10,0.0833333333333333,15,"2021-10-11"
4,5,0.2,15,"2021-10-11"
4,6,0.266666666666667,15,"2021-10-11"
4,7,0.3,15,"2021-10-11"
4,8,0.25,15,"2021-10-11"
4,9,0.15,15,"2021-10-11"
4,10,0.166666666666667,15,"2021-10-11"
5,6,0.183333333333333,15,"2021-10-11"
5,7,0.233333333333333,15,"2021-10-11"
5,8,0.216666666666667,15,"2021-10-11"
5,9,0.15,15,"2021-10-11"
5,10,0.116666666666667,15,"2021-10-11"
6,7,0.366666666666667,15,"2021-10-11"
6,8,0.45,15,"2021-10-11"
6,9,0.383333333333333,15,"2021-10-11"
6,10,0.25,15,"2021-10-11"
7,8,0.566666666666667,15,"2021-10-11"
7,9,0.566666666666667,15,"2021-10-11"
7,10,0.483333333333333,15,"2021-10-11"
8,9,0.95,15,"2021-10-11"
8,10,0.683333333333333,15,"2021-10-11"
9,10,1.3,15,"2021-10-11"
1,2,0.0666666666666667,16,"2021-10-11"
1,3,0.0333333333333333,16,"2021-10-11"
1,4,0.0333333333333333,16,"2021-10-11"
1,5,0.0833333333333333,16,"2021-10-11"
1,6,0.116666666666667,16,"2021-10-11"
1,7,0.0833333333333333,16,"2021-10-11"
1,8,0.05,16,"2021-10-11"
1,9,0.0666666666666667,16,"2021-10-11"
1,10,0.05,16,"2021-10-11"
2,4,0.0333333333333333,16,"2021-10-11"
2,5,0.15,16,"2021-10-11"
2,6,0.15,16,"2021-10-11"
2,7,0.0833333333333333,16,"2021-10-11"
2,8,0.133333333333333,16,"2021-10-11"
2,9,0.0833333333333333,16,"2021-10-11"
2,10,0.0666666666666667,16,"2021-10-11"
3,4,0.116666666666667,16,"2021-10-11"
3,5,0.1,16,"2021-10-11"
3,6,0.133333333333333,16,"2021-10-11"
3,7,0.25,16,"2021-10-11"
3,8,0.133333333333333,16,"2021-10-11"
3,9,0.133333333333333,16,"2021-10-11"
3,10,0.05,16,"2021-10-11"
4,5,0.183333333333333,16,"2021-10-11"
4,6,0.333333333333333,16,"2021-10-11"
4,7,0.266666666666667,16,"2021-10-11"
4,8,0.216666666666667,16,"2021-10-11"
4,9,0.266666666666667,16,"2021-10-11"
4,10,0.133333333333333,16,"2021-10-11"
5,6,0.4,16,"2021-10-11"
5,7,0.383333333333333,16,"2021-10-11"
5,8,0.3,16,"2021-10-11"
5,9,0.116666666666667,16,"2021-10-11"
5,10,0.2,16,"2021-10-11"
6,7,0.566666666666667,16,"2021-10-11"
6,8,0.483333333333333,16,"2021-10-11"
6,9,0.566666666666667,16,"2021-10-11"
6,10,0.516666666666667,16,"2021-10-11"
7,8,0.766666666666667,16,"2021-10-11"
7,9,0.783333333333333,16,"2021-10-11"
7,10,0.5,16,"2021-10-11"
8,9,1.26666666666667,16,"2021-10-11"
8,10,0.766666666666667,16,"2021-10-11"
9,10,1.33333333333333,16,"2021-10-11"
1,2,0.0166666666666667,17,"2021-10-11"
1,3,0.05,17,"2021-10-11"
1,4,0.0166666666666667,17,"2021-10-11"
1,5,0.0333333333333333,17,"2021-10-11"
1,6,0.166666666666667,17,"2021-10-11"
1,7,0.0166666666666667,17,"2021-10-11"
1,8,0.1,17,"2021-10-11"
1,9,0.0666666666666667,17,"2021-10-11"
1,10,0.05,17,"2021-10-11"
2,3,0.0666666666666667,17,"2021-10-11"
2,4,0.0666666666666667,17,"2021-10-11"
2,5,0.0666666666666667,17,"2021-10-11"
2,6,0.166666666666667,17,"2021-10-11"
2,7,0.133333333333333,17,"2021-10-11"
2,8,0.166666666666667,17,"2021-10-11"
2,9,0.2,17,"2021-10-11"
2,10,0.1,17,"2021-10-11"
3,4,0.133333333333333,17,"2021-10-11"
3,5,0.0833333333333333,17,"2021-10-11"
3,6,0.2,17,"2021-10-11"
3,7,0.216666666666667,17,"2021-10-11"
3,8,0.15,17,"2021-10-11"
3,9,0.2,17,"2021-10-11"
3,10,0.15,17,"2021-10-11"
4,5,0.166666666666667,17,"2021-10-11"
4,6,0.233333333333333,17,"2021-10-11"
4,7,0.4,17,"2021-10-11"
4,8,0.233333333333333,17,"2021-10-11"
4,9,0.2,17,"2021-10-11"
4,10,0.25,17,"2021-10-11"
5,6,0.25,17,"2021-10-11"
5,7,0.433333333333333,17,"2021-10-11"
5,8,0.35,17,"2021-10-11"
5,9,0.166666666666667,17,"2021-10-11"
5,10,0.183333333333333,17,"2021-10-11"
6,7,0.583333333333333,17,"2021-10-11"
6,8,0.733333333333333,17,"2021-10-11"
6,9,0.466666666666667,17,"2021-10-11"
6,10,0.416666666666667,17,"2021-10-11"
7,8,0.95,17,"2021-10-11"
7,9,0.816666666666667,17,"2021-10-11"
7,10,0.55,17,"2021-10-11"
8,9,1.18333333333333,17,"2021-10-11"
8,10,0.916666666666667,17,"2021-10-11"
9,10,1.9,17,"2021-10-11"
1,2,0.0166666666666667,18,"2021-10-11"
1,3,0.0666666666666667,18,"2021-10-11"
1,4,0.0166666666666667,18,"2021-10-11"
1,5,0.0666666666666667,18,"2021-10-11"
1,6,0.0333333333333333,18,"2021-10-11"
1,7,0.0833333333333333,18,"2021-10-11"
1,8,0.0666666666666667,18,"2021-10-11"
1,9,0.0333333333333333,18,"2021-10-11"
1,10,0.05,18,"2021-10-11"
2,3,0.0166666666666667,18,"2021-10-11"
2,4,0.1,18,"2021-10-11"
2,5,0.0666666666666667,18,"2021-10-11"
2,6,0.133333333333333,18,"2021-10-11"
2,7,0.116666666666667,18,"2021-10-11"
2,8,0.15,18,"2021-10-11"
2,9,0.15,18,"2021-10-11"
2,10,0.133333333333333,18,"2021-10-11"
3,4,0.1,18,"2021-10-11"
3,5,0.0833333333333333,18,"2021-10-11"
3,6,0.166666666666667,18,"2021-10-11"
3,7,0.183333333333333,18,"2021-10-11"
3,8,0.133333333333333,18,"2021-10-11"
3,9,0.15,18,"2021-10-11"
3,10,0.0666666666666667,18,"2021-10-11"
4,5,0.116666666666667,18,"2021-10-11"
4,6,0.25,18,"2021-10-11"
4,7,0.283333333333333,18,"2021-10-11"
4,8,0.266666666666667,18,"2021-10-11"
4,9,0.183333333333333,18,"2021-10-11"
4,10,0.133333333333333,18,"2021-10-11"
5,6,0.45,18,"2021-10-11"
5,7,0.2,18,"2021-10-11"
5,8,0.333333333333333,18,"2021-10-11"
5,9,0.283333333333333,18,"2021-10-11"
5,10,0.166666666666667,18,"2021-10-11"
6,7,0.633333333333333,18,"2021-10-11"
6,8,0.416666666666667,18,"2021-10-11"
6,9,0.45,18,"2021-10-11"
6,10,0.2,18,"2021-10-11"
7,8,0.816666666666667,18,"2021-10-11"
7,9,0.6,18,"2021-10-11"
7,10,0.45,18,"2021-10-11"
8,9,1.1,18,"2021-10-11"
8,10,0.833333333333333,18,"2021-10-11"
9,10,1.55,18,"2021-10-11"
1,3,0.0333333333333333,19,"2021-10-11"
1,4,0.0333333333333333,19,"2021-10-11"
1,5,0.0333333333333333,19,"2021-10-11"
1,6,0.0166666666666667,19,"2021-10-11"
1,7,0.05,19,"2021-10-11"
1,8,0.0333333333333333,19,"2021-10-11"
1,9,0.0166666666666667,19,"2021-10-11"
1,10,0.0333333333333333,19,"2021-10-11"
2,3,0.116666666666667,19,"2021-10-11"
2,4,0.0166666666666667,19,"2021-10-11"
2,5,0.0166666666666667,19,"2021-10-11"
2,6,0.0333333333333333,19,"2021-10-11"
2,7,0.1,19,"2021-10-11"
2,8,0.0333333333333333,19,"2021-10-11"
2,9,0.0666666666666667,19,"2021-10-11"
2,10,0.0333333333333333,19,"2021-10-11"
3,4,0.1,19,"2021-10-11"
3,5,0.0166666666666667,19,"2021-10-11"
3,6,0.05,19,"2021-10-11"
3,7,0.116666666666667,19,"2021-10-11"
3,8,0.0333333333333333,19,"2021-10-11"
3,9,0.0166666666666667,19,"2021-10-11"
3,10,0.1,19,"2021-10-11"
4,5,0.0833333333333333,19,"2021-10-11"
4,6,0.15,19,"2021-10-11"
4,7,0.116666666666667,19,"2021-10-11"
4,8,0.1,19,"2021-10-11"
4,9,0.116666666666667,19,"2021-10-11"
4,10,0.0666666666666667,19,"2021-10-11"
5,6,0.166666666666667,19,"2021-10-11"
5,7,0.2,19,"2021-10-11"
5,8,0.166666666666667,19,"2021-10-11"
5,9,0.1,19,"2021-10-11"
5,10,0.0666666666666667,19,"2021-10-11"
6,7,0.333333333333333,19,"2021-10-11"
6,8,0.216666666666667,19,"2021-10-11"
6,9,0.25,19,"2021-10-11"
6,10,0.2,19,"2021-10-11"
7,8,0.516666666666667,19,"2021-10-11"
7,9,0.4,19,"2021-10-11"
7,10,0.233333333333333,19,"2021-10-11"
8,9,0.583333333333333,19,"2021-10-11"
8,10,0.283333333333333,19,"2021-10-11"
9,10,0.816666666666667,19,"2021-10-11"
1,3,0.0166666666666667,20,"2021-10-11"
1,4,0.0166666666666667,20,"2021-10-11"
1,5,0.05,20,"2021-10-11"
1,6,0.05,20,"2021-10-11"
1,7,0.0166666666666667,20,"2021-10-11"
1,8,0.0333333333333333,20,"2021-10-11"
2,3,0.0166666666666667,20,"2021-10-11"
2,4,0.05,20,"2021-10-11"
2,5,0.0666666666666667,20,"2021-10-11"
2,6,0.1,20,"2021-10-11"
2,8,0.05,20,"2021-10-11"
2,10,0.0333333333333333,20,"2021-10-11"
3,4,0.0333333333333333,20,"2021-10-11"
3,5,0.0333333333333333,20,"2021-10-11"
3,6,0.0666666666666667,20,"2021-10-11"
3,7,0.0833333333333333,20,"2021-10-11"
3,9,0.0833333333333333,20,"2021-10-11"
3,10,0.0166666666666667,20,"2021-10-11"
4,5,0.116666666666667,20,"2021-10-11"
4,6,0.0166666666666667,20,"2021-10-11"
4,8,0.1,20,"2021-10-11"
4,9,0.0666666666666667,20,"2021-10-11"
4,10,0.0666666666666667,20,"2021-10-11"
5,7,0.133333333333333,20,"2021-10-11"
